entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2024-10-03 13:45:00+00:00,2024-10-03 14:00:00+00:00,1,FVG,2649.345,6.0754,-1.03292
2024-10-04 12:30:00+00:00,2024-10-04 12:30:00+00:00,-1,FVG,2657.41,3.4845,2.25678
2024-10-04 13:00:00+00:00,2024-10-04 13:00:00+00:00,-1,FVG,2638.7,6.8162,-1.02934
2024-10-07 12:45:00+00:00,2024-10-08 15:30:00+00:00,-1,FVG,2642.96,13.8185,2.43614
2024-10-09 13:45:00+00:00,2024-10-10 12:30:00+00:00,-1,FVG,2609.42,13.4165,-1.01491
2024-10-11 12:30:00+00:00,2024-10-14 14:15:00+00:00,1,NY,2646.485,10.4904,-0.01907
2024-10-15 12:30:00+00:00,2024-10-15 12:45:00+00:00,1,NY,2656.095,4.9846,-1.04012
2024-10-15 13:30:00+00:00,2024-10-16 06:00:00+00:00,1,NY,2652.14,6.8555,2.85121
2024-10-16 12:30:00+00:00,2024-10-16 13:45:00+00:00,1,NY,2680.78,8.0049,-1.02498
2024-10-16 14:15:00+00:00,2024-10-16 14:30:00+00:00,1,NY,2678.62,5.9717,-1.03349
2024-10-17 00:30:00+00:00,2024-10-17 03:30:00+00:00,1,NY,2676.13,3.4074,-0.0587
2024-10-17 10:30:00+00:00,2024-10-17 12:15:00+00:00,1,FVG,2687.165,8.5129,-1.02349
2024-10-18 12:30:00+00:00,2024-10-18 12:45:00+00:00,1,NY,2714.725,4.595,-1.04353
2024-10-18 13:45:00+00:00,2024-10-21 01:00:00+00:00,1,NY,2712.845,5.1881,2.8034
2024-10-21 12:30:00+00:00,2024-10-21 14:30:00+00:00,1,NY,2738.83,11.3168,-1.01767
2024-10-22 04:00:00+00:00,2024-10-22 09:30:00+00:00,1,NY,2731.235,3.3248,-0.06015
2024-10-22 12:30:00+00:00,2024-10-23 08:00:00+00:00,1,NY,2736.375,6.7575,2.85498
2024-10-25 12:30:00+00:00,2024-10-28 01:00:00+00:00,1,NY,2726.405,9.626,-0.02078
2024-10-28 13:30:00+00:00,2024-10-29 14:15:00+00:00,1,FVG,2739.35,11.7148,2.41421
2024-10-29 14:30:00+00:00,2024-10-29 15:15:00+00:00,1,FVG,2768.775,6.9766,-1.02867
2024-10-30 13:00:00+00:00,2024-10-30 13:30:00+00:00,1,FVG,2782.74,3.4256,-1.05838
2024-10-31 13:30:00+00:00,2024-10-31 14:00:00+00:00,-1,FVG,2767.095,5.9532,2.3547
2024-10-31 14:15:00+00:00,2024-10-31 14:45:00+00:00,-1,FVG,2752.525,7.2709,2.35456
2024-11-05 13:30:00+00:00,2024-11-05 15:15:00+00:00,1,NY,2742.225,6.8373,-1.02925
2024-11-05 15:30:00+00:00,2024-11-05 16:00:00+00:00,-1,FVG,2733.91,9.6839,-1.02065
2024-11-05 18:15:00+00:00,2024-11-06 03:15:00+00:00,1,NY,2742.165,9.5433,-1.02096
2024-11-06 13:30:00+00:00,2024-11-06 16:00:00+00:00,-1,FVG,2676.205,11.7667,-0.017
2024-11-06 16:15:00+00:00,2024-11-07 12:15:00+00:00,-1,NY,2668.57,14.376,-0.01391
2024-11-08 15:00:00+00:00,2024-11-08 15:15:00+00:00,-1,FVG,2691.415,4.1264,-0.04847
2024-11-11 11:15:00+00:00,2024-11-11 13:30:00+00:00,-1,FVG,2663.705,11.1156,2.42848
